FBID_KEY;2e;4e;6e;8e;10e;12e;14e;16e;18e;20e;22e;24e;L1;L2;L312hr;L3dark;L3light;L3clear;WPP12;WPP122;WPP24;pup2;pup3;pup4
FBgn0021995;38,9141;69,5729;78,1301;68,8609;61,2295;57,1987;43,1554;30,347;25,4478;18,3332;50,7183;41,5049;59,664;29,692;20,2574;9,79298;11,3426;11,4825;9,9525;10,7116;10,9555;9,25927;6,17812;7,21573
FBgn0035933;0;0;0,0132529;0,0203158;0;0,0186809;0,045052;0,120557;0,132508;0,103799;0;0;0;0;0;0;0;0,0221666;0,263003;0,0205668;0,0223759;0,136032;0,942774;36,4735
FBgn0037700;67,1001;123,709;132,773;106,582;91,5307;84,0653;70,9613;39,0294;39,1813;24,6549;33,1841;30,5393;22,7963;24,3535;16,7781;17,8566;21,4729;29,5297;30,3651;30,5305;34,721;27,6691;18,6666;9,95291
FBgn0033999;0,0471927;0,0718821;0,174269;0,0400715;0,0967187;0,122823;0,0987356;0,0396317;0,0124459;0,238858;5,37799;6,41944;40,1696;9,51882;38,0204;51,4798;61,6405;81,119;29,3616;0,351578;0,338367;0,279494;0,134301;2,86584
FBgn0067102;74,0611;14,7977;10,9352;13,1359;13,7824;24,2027;24,1373;37,7924;39,8155;37,4974;19,8814;16,2436;11,3333;8,1339;8,94109;6,05712;7,55563;10,8457;14,0273;19,9672;14,4031;10,4694;7,01324;14,968
FBgn0086779;56,7044;24,03;31,6873;30,435;28,0448;19,8864;26,0279;11,4296;15,3751;15,0818;18,2473;25,202;12,1795;7,29496;6,9737;7,88424;15,2038;24,1914;25,713;27,8783;31,4508;27,9679;21,1664;12,6108
FBgn0029958;34,3127;9,35783;21,8467;26,1184;23,9788;32,7125;25,904;28,6427;22,3156;19,4671;14,7019;14,9597;24,7228;21,7419;24,9385;23,7865;22,6488;22,4501;18,5683;19,9971;23,5042;23,9822;26,3068;19,0129
FBgn0029152;66,9715;80,1989;36,2601;36,9842;44,1317;34,4779;33,7167;23,0206;23,592;14,5047;31,7757;32,6494;8,44822;7,49625;6,22386;8,78893;17,6088;23,0838;24,8063;26,4025;28,4967;23,5064;20,1339;15,8612
FBgn0034611;30,6548;57,2438;80,8095;61,4058;50,8683;49,1727;39,7382;32,3093;32,069;28,3142;20,2459;22,4852;17,8705;18,2996;17,7654;25,1828;31,0514;44,6854;48,7056;37,5691;30,903;21,685;18,0806;14,2677
FBgn0003415;53,0876;29,2989;35,4078;32,0261;27,8877;14,9851;29,065;20,6819;12,3889;10,2925;9,09148;9,84953;9,07674;6,4928;5,15018;3,65938;10,6228;13,4486;14,6823;15,3554;20,6013;17,9105;8,54129;7,94105
FBgn0027549;58,93;87,8153;52,463;38,5963;36,7075;32,897;32,9409;34,2005;30,5403;23,3088;41,8219;37,9684;24,9636;25,592;23,5382;27,8296;36,3736;38,8119;35,4135;33,0456;42,6299;42,2662;37,8055;31,8366
FBgn0000581;61,5208;64,4103;49,5623;45,3473;41,0444;23,3066;26,95;24,7894;18,7857;15,4698;17,2399;16,3805;14,9935;8,15807;7,27188;6,35062;14,106;14,1726;15,996;16,3734;22,5095;14,6445;8,92699;8,04067
FBgn0037020;46,7175;42,5749;43,9891;40,5624;36,2515;32,16;28,282;27,653;28,3496;27,1167;21,8234;19,8121;22,9821;30,8648;26,1077;23,711;19,2317;18,6232;16,1471;16,3877;19,1411;14,5363;10,6454;17,4495
FBgn0040389;44,9516;47,0359;49,7819;37,9696;30,7586;46,4607;36,0809;36,3479;37,7192;36,737;35,1336;27,1434;44,7158;52,8407;42,7334;13,8278;13,8723;14,2979;13,3482;12,9388;16,9251;28,4917;50,9643;19,8807
FBgn0033247;55,5952;45,115;45,4493;32,5644;25,774;27,9234;13,6361;12,6994;9,59858;10,0302;10,1702;8,13504;22,5797;20,1883;15,402;14,6726;18,4089;16,9013;14,2881;15,9187;19,9907;14,5912;11,0481;13,4454
FBgn0003114;80,0342;32,7452;7,91464;3,78223;5,89828;3,25203;3,5583;3,01201;2,83766;1,33849;2,94084;3,42682;0,0220281;0,0526123;0,0375852;0,0758768;0,0341691;0,0267974;0,0635894;0,0248635;0,135252;0,143894;0,132968;0,283557
FBgn0027660;70,0144;41,5284;55,6228;34,1981;20,0342;21,842;20,1574;10,7444;12,6042;19,0252;9,94091;12,8189;6,66381;10,2417;11,7814;11,8707;29,1202;32,139;23,552;29,9652;20,5547;23,7837;9,34274;15,9138
FBgn0032715;13,3217;10,8904;9,57629;9,12191;8,75375;18,6344;16,1527;21,9703;23,3017;31,969;46,9154;36,5349;48,7468;47,7842;64,2592;89,0332;39,2291;20,6438;21,8582;27,8696;20,3627;19,1785;21,1253;13,2146
FBgn0022768;78,822;60,4816;50,6049;60,6653;49,2731;37,1749;38,558;48,4942;37,9634;30,0486;29,9241;26,2711;16,4512;11,1724;11,1137;7,16716;12,8251;11,7123;13,915;22,288;23,3664;19,7931;15,2619;22,3555
FBgn0003310;69,5706;48,9893;86,2999;75,3914;59,3327;31,9158;29,5189;24,2938;14,4396;12,2255;10,2453;10,139;8,32415;4,97288;3,77487;4,32267;9,56542;10,8307;11,4243;16,0336;20,3183;15,0636;9,52423;11,5465
FBgn0025741;57,9038;79,9473;100,139;65,3491;71,2112;37,1284;100,81;21,5444;30,6047;13,6955;23,3566;39,6831;9,74336;16,5253;10,6513;11,7624;30,7747;60,5843;69,6648;43,52;51,5342;42,7689;25,0593;8,24076
FBgn0027495;69,7155;93,2607;46,8393;46,0146;50,3249;41,7311;38,2061;36,1592;26,2297;14,0196;20,9549;21,0814;19,04;14,7432;12,2579;12,4214;18,3207;20,2969;21,3486;25,7066;32,8368;25,8537;19,8282;14,4445
FBgn0035205;60,9287;70,8822;92,669;56,0462;42,1113;27,8875;24,4902;16,7179;13,2776;12,1538;10,7931;11,957;18,2416;18,1415;16,1667;16,6054;20,0734;21,0764;22,0902;27,5611;34,9062;22,6435;12,9569;11,2186
FBgn0063485;57,5394;17,1148;21,7981;27,786;24,4885;18,6075;31,8133;59,1909;52,2273;44,6032;22,6524;22,629;15,0255;12,8642;9,94964;9,79691;20,997;25,7173;25,9755;45,2677;50,32;57,8291;61,6901;77,6238
FBgn0030809;54,1563;50,5744;50,7;47,4066;45,0894;29,1075;33,3922;36,1402;34,1045;33,5518;29,3382;31,8706;24,3724;16,0836;15,1061;15,322;38,5341;73,6974;121,865;78,1067;52,311;32,8243;24,0331;32,4276
FBgn0002022;49,7054;74,9202;66,948;53,4843;67,4283;86,4908;81,5009;69,9062;55,7591;32,9638;31,2374;29,7275;26,1396;50,2113;43,568;49,3403;54,1128;48,1648;48,8702;34,0896;40,235;35,588;23,5983;19,7885
FBgn0015338;57,6085;39,4445;54,7097;60,7915;68,6157;90,1242;53,2264;35,0494;35,9831;30,5187;22,5581;20,6928;26,009;48,3273;32,5537;18,3227;20,8505;27,413;27,8679;21,9846;28,2087;26,4491;22,8705;12,4982
FBgn0039668;64,4196;44,5137;25,556;32,6277;32,0675;29,395;22,1572;25,6272;19,4418;16,6365;15,328;14,3034;14,2719;14,9951;17,724;21,5459;40,5534;45,0885;50,1632;37,0912;40,6343;35,9977;29,7685;46,88
FBgn0032775;23,3009;1,91426;3,7255;15,5566;18,2265;13,4632;10,8941;9,04777;8,73128;7,34289;5,69062;6,63782;17,8389;15,1034;15,8801;12,0771;12,5023;10,8429;15,9243;14,7779;13,2298;9,91801;8,82184;8,99975
FBgn0034289;0,0281043;0,0321055;0,0467016;0,119317;0,0767975;0,0950869;0,0529193;0,267485;1,28224;7,22743;48,255;58,976;121,307;101,127;144,191;187,913;120,97;48,2214;11,3069;3,08422;0,219028;0,33289;0,0369136;0,466847
FBgn0250820;60,2017;68,0102;34,7861;40,7657;50,2064;68,9167;52,7009;47,7807;32,1722;20,7359;21,8351;22,0163;30,2323;47,5276;31,1632;19,3836;20,7086;24,6712;25,2245;14,0254;23,5491;24,0745;14,9751;17,2017
FBgn0002948;108,528;8,02967;25,2845;30,5589;18,9432;9,83351;5,15374;2,67077;1,14926;1,21005;0,727232;0,864778;0,866966;0,712716;0,866508;2,02399;3,65387;3,55678;3,06596;6,12616;5,59027;1,46152;0,725945;1,65231
FBgn0037074;49,3302;42,6162;28,8246;31,8583;39,6583;29,5411;40,7069;31,7467;32,6566;25,3578;30,7848;35,7316;14,614;11,3248;12,5646;19,6576;27,3407;39,5258;44,8002;52,9387;41,6472;29,1751;24,0303;16,6576
FBgn0037288;0;0,0594218;0,00960408;0,176669;0,248743;0,23014;0,261186;0,131048;0,0685898;0,714596;4,34108;5,43759;10,128;0,546664;7,32237;3,61599;2,53984;0,497973;0,152474;27,3495;3,87546;3,03132;21,8512;18,3576
FBgn0000382;42,5431;26,0049;8,8236;11,1925;18,3388;16,0942;19,9052;20,2027;22,4615;21,1125;27,2591;27,951;13,2919;7,03767;7,39374;5,40139;13,2155;17,8291;82,5414;34,8416;29,7006;26,1439;26,3685;42,7029
FBgn0037442;35,0029;28,5289;26,7235;37,838;38,9476;39,5983;33,0098;26,4813;32,3626;48,6067;40,2341;43,0538;22,2748;14,1174;15,8219;25,7943;44,9532;62,6258;69,5026;71,9221;48,0946;37,3291;28,911;34,9484
FBgn0021895;53,1651;104,044;143,725;169,157;134,283;77,3081;65,9413;36,2944;31,5418;23,3929;20,9082;23,4827;22,7523;29,8313;21,9041;27,7467;38,6984;44,7396;39,2708;34,1689;39,9044;23,7101;15,6794;11,3496
FBgn0027055;65,927;90,5626;45,9418;34,8131;40,325;28,9837;28,822;25,0091;20,174;11,9698;24,0165;23,4681;18,0705;20,6727;19,9239;26,2856;35,2861;45,7934;42,0456;39,9065;40,1567;25,8881;15,833;13,3594
FBgn0263396;25,7557;66,0803;139,015;115,944;86,2884;49,1889;87,334;17,0427;34,8547;21,193;33,0967;42,4504;38,9547;75,3678;49,343;27,2972;40,5141;54,6824;56,8924;32,9518;46,0912;33,5208;21,0245;8,67901
FBgn0035390;52,682;23,6208;69,7666;61,0032;56,7158;55,8223;52,0611;29,1218;29,4923;25,6283;12,0009;14,6822;12,3666;14,6233;23,5378;40,535;41,6674;46,0639;45,2116;109,833;95,1023;49,3662;30,5504;23,0756
FBgn0036147;20,4264;34,6749;26,1744;30,4718;60,2625;122,675;198,423;224,894;236,813;107,182;23,3726;25,9316;51,3791;112,39;83,6917;38,3595;37,5293;38,214;38,6388;38,1788;48,5801;43,6601;83,8396;19,9887
FBgn0262467;42,224;9,2218;18,7086;16,3837;18,9285;28,5653;25,9741;22,472;25,2213;19,2059;17,1521;20,1109;32,4974;47,6209;41,0048;16,8096;14,9915;16,0522;13,248;13,5551;19,6185;32,6286;35,2879;17,8396
FBgn0051928;0;0;0,0248927;0;0,0153503;0,023392;0,0940226;0,1887;0,675552;1,38641;0,685376;1,05557;0,148308;0,0635784;0;0,0589449;0,159266;0,222054;0,131732;0,296166;0,322216;0,447137;0,78702;0,269233
FBgn0030018;61,7044;28,3651;17,073;22,1365;22,6385;15,6847;16,635;12,8206;9,58726;8,15941;5,46156;6,15229;7,68299;5,60719;5,44104;5,66064;12,3554;15,4459;16,5259;20,5836;16,2164;11,0401;7,53146;8,09173
FBgn0263697;56,9997;16,0957;13,6515;14,0009;11,5626;10,8776;6,84567;6,19671;5,794;6,11618;5,53735;5,52882;11,8377;16,9356;15,4979;13,7741;15,68;16,3447;15,2923;18,5161;20,5106;11,7324;9,39439;8,64532
FBgn0086442;68,3284;57,7293;32,1368;43,2554;67,4276;70,4206;64,6291;62,2868;35,669;23,361;22,888;24,8369;18,7472;14,5676;13,2361;15,851;25,71;30,6626;35,9982;44,0282;60,7909;55,3855;46,6814;51,3696
FBgn0002778;40,1577;27,7474;27,3587;14,9972;23,8445;47,1788;45,0802;39,5726;48,8613;44,833;33,4834;35,8137;51,7496;27,7412;18,3387;10,3859;15,3629;29,3146;46,4497;8,24035;8,74414;22,072;10,2642;6,55056
FBgn0065059;5,4118;17,2307;12,7759;15,8316;55,4273;30,585;130,025;69,9451;393,677;1483,34;4846,63;5138,68;274,426;1400,04;1176,21;858,44;352,533;211,637;31,9616;247,113;232,603;181,301;1087,31;261,714
FBgn0033460;53,6913;24,9841;24,4631;30,0938;29,2543;22,8649;33,5736;29,8378;28,6614;34,5594;25,3685;26,1214;22,3119;26,4299;20,6223;16,7113;30,5898;43,2801;44,9895;35,9829;38,6997;34,1427;27,3663;31,917
FBgn0053096;80,2096;116,359;113,285;76,6449;73,6833;52,4625;54,4119;43,236;31,9083;21,2545;39,3328;33,5911;9,89421;9,43537;8,04775;11,4397;27,0385;48,9333;46,0775;36,2275;37,74;25,84;15,0586;11,2975
FBgn0034447;74,721;17,8005;41,7888;23,6419;14,7333;9,86395;10,2749;6,45394;3,97849;2,17417;2,21687;2,26624;16,2801;13,979;8,83882;4,28863;5,80244;6,45739;6,88876;5,65259;5,95867;2,80092;1,69194;2,56979
FBgn0051522;15,2112;10,2851;22,5392;37,7732;43,6096;52,9448;68,0531;180,93;469,798;163,472;40,7653;45,31;50,4625;95,0574;43,4573;22,0723;42,1653;49,1869;28,8512;298,146;19,1341;30,9334;47,2069;68,7687
FBgn0032262;78,1844;32,4614;12,0267;7,90474;12,5228;7,04734;8,2812;8,451;4,42543;1,80765;2,82983;3,1458;0,150881;0,235543;0,210055;2,05333;2,59115;2,14053;2,64215;3,70174;1,70608;1,41601;0,744363;7,3865
FBgn0032167;0,414396;2,52004;8,71004;27,7293;34,582;31,8122;34,6939;29,3409;34,1143;58,0311;184,659;180,483;61,2813;58,3232;40,0116;54,565;31,6543;38,0998;92,1599;160,098;77,0545;50,4594;21,4581;34,4261
FBgn0037653;74,7266;77,3058;36,5642;31,2521;34,739;35,366;23,6968;25,4124;19,6822;13,6835;13,4273;13,0291;20,3907;17,9377;16,2401;16,1438;22,7624;24,2122;24,6434;31,8728;47,5066;45,4808;44,6751;51,1087
FBgn0031493;66,955;107,819;114,597;81,5026;70,7629;47,011;51,7899;33,6768;26,0357;20,1001;24,4237;25,9321;21,171;19,741;15,5128;16,6652;21,4199;25,7691;25,3652;27,2678;33,9872;22,2081;14,1479;8,90427
FBgn0030365;93,883;143,524;102,716;78,3889;68,2696;82,8587;39,1556;49,8024;31,2155;20,7155;28,7438;21,5484;22,5599;18,2206;14,1902;10,0705;12,7774;12,2631;12,3817;15,7182;17,664;11,2835;6,06895;7,02925
FBgn0030973;70,8935;53,094;22,7503;21,1881;21,5231;15,5946;13,3191;13,0345;12,1292;12,4125;9,13651;8,6586;10,7123;11,2856;11,3336;11,8264;17,5477;18,2235;17,1122;24,3983;27,565;20,0179;20,2271;21,5319
FBgn0038478;71,1737;28,8993;26,0709;24,8557;23,3021;13,9249;15,1776;11,1288;8,92854;5,16598;8,96601;8,78857;3,62734;3,24857;2,31991;3,88787;7,65813;9,6542;9,74872;11,9332;14,8544;10,3428;7,12949;4,89615
FBgn0028683;59,7049;48,6327;71,7909;65,9466;55,0792;46,0141;52,7737;54,3109;37,0163;13,2391;11,9557;12,9995;18,7979;44,7997;25,739;28,2725;31,843;35,2311;29,7039;37,3981;34,7316;48,0423;19,6398;10,8855
FBgn0026076;51,7049;20,4065;26,4625;26,5851;28,0872;27,1211;39,0647;25,3326;31,1639;30,3192;23,6794;25,9177;19,3464;14,8876;12,0088;15,8125;25,7957;38,3699;39,4935;32,1879;31,048;34,3232;29,2429;27,6855
FBgn0039955;61,9979;55,0831;31,0544;19,4128;28,578;23,3432;42,0407;14,141;20,2775;9,1514;17,6627;25,4442;12,9099;14,9288;10,5722;11,0183;15,0893;26,5074;24,1668;22,2979;27,242;26,1041;15,5046;7,99209
FBgn0026373;79,4374;118,732;100,458;73,8554;72,1266;82,919;38,3866;41,5106;25,6753;14,4232;15,2154;15,348;25,6791;27,2363;21,4131;23,442;25,8809;26,0617;24,9706;27,339;32,2998;18,2837;9,13735;11,5955
FBgn0025681;54,9704;35,5496;41,6303;34,6137;30,2658;31,9248;31,7092;38,9676;31,5631;37,2673;28,8687;27,8913;24,6188;20,9826;19,0952;19,8996;31,4381;30,1853;30,8696;28,3782;32,7592;31,4708;28,7704;29,939
FBgn0025336;45,3278;18,1452;36,6246;38,3029;37,6896;42,1268;43,4575;37,7206;41,6558;40,104;34,4929;37,2284;47,0524;56,2907;37,4052;10,9823;11,9996;16,5674;17,3335;14,0027;19,06;30,932;48,1938;17,7609
FBgn0014001;60,1376;76,1845;35,8561;42,4659;49,5874;52,63;45,1158;48,9904;36,3251;25,1413;44,2439;33,0001;14,9228;14,9851;17,7118;15,7558;22,6008;23,9881;29,5649;30,5874;31,2457;27,0543;14,5327;25,5218
FBgn0024920;78,6374;15,8252;38,9717;30,3997;16,2285;12,4206;5,22689;5,41745;5,55907;3,76193;2,18046;2,26451;6,94274;13,462;8,51143;11,6968;12,4428;10,9887;8,40521;15,6237;10,8002;2,21992;2,50231;6,19326
FBgn0029905;88,2935;31,8608;27,8479;26,3896;20,3822;17,3087;14,3221;13,9689;10,0165;10,6284;8,27762;7,29328;9,92614;5,26235;5,90105;5,6332;8,12647;8,06862;8,2268;9,09786;12,2172;7,52183;4,67467;5,38191
FBgn0017418;62,8771;71,8075;26,6514;31,3722;37,9869;32,4508;37,3855;36,9419;35,2392;29,7323;34,4447;33,8755;15,5837;14,7932;14,2643;12,2788;28,1465;39,9096;43,6028;33,3764;25,6649;21,3006;22,9993;28,8179
FBgn0003169;87,0058;92,397;61,8234;75,5199;88,6877;71,9824;66,6589;46,9791;41,7355;25,234;53,7942;50,7293;20,5201;13,8895;12,9234;14,5822;21,8754;26,3315;27,8469;25,397;35,4921;25,4089;18,6288;13,7115
FBgn0001297;8,35171;7,96916;11,211;16,7246;14,7082;23,871;19,489;32,9831;41,6344;61,0837;45,7807;44,2877;30,9762;26,2407;36,111;27,1189;49,9995;56,1157;59,9001;44,2211;26,5991;22,097;41,9875;84,0322
FBgn0011705;41,0028;12,8167;6,71253;4,1826;9,60227;10,0847;14,211;8,45419;12,8639;17,2407;50,1796;80,7679;10,4635;10,0195;7,30584;5,59731;9,55884;14,7937;12,7317;11,6579;9,35559;4,68871;3,16844;10,1174
FBgn0033473;45,3334;36,6031;32,3431;35,2198;39,2424;32,5691;26,4875;20,4005;15,9848;10,3669;27,7471;23,9673;32,2204;14,5864;10,1922;5,72925;6,48359;7,52572;7,14077;7,76742;7,89003;7,09116;4,82869;5,55981
FBgn0041630;27,3811;33,2285;24,6138;11,4684;9,92113;23,6029;29,5138;42,649;25,3957;34,177;23,5929;20,913;51,5946;67,3927;63,6714;80,7252;88,6216;93,1356;59,9866;90,461;119,053;77,6015;27,8289;62,5774
FBgn0037087;51,3494;53,8224;29,5345;35,4144;47,9246;53,9208;43,3462;30,2841;22,6099;14,9822;30,5992;29,904;46,3879;24,9653;18,3077;15,4406;19,6013;27,6605;24,4165;22,2072;28,6689;24,758;13,3805;10,2481
FBgn0035374;38,4821;17,3504;33,549;33,3308;33,7239;57,34;38,932;40,2655;38,8641;38,3208;33,2305;27,4462;52,2743;55,7615;43,7022;13,9118;12,4702;11,459;11,536;11,9015;12,1323;28,4222;39,8315;15,9314
FBgn0004397;48,2653;15,5841;3,8616;7,31216;12,9991;33,0849;38,6882;66,1193;71,5226;127,191;124,815;105,413;48,9092;37,0164;45,4627;29,4644;34,1118;37,4552;44,5784;43,1739;37,2319;29,0717;42,8541;68,5906
FBgn0004698;67,3539;90,0944;63,1299;44,7204;47,9367;30,2852;41,7448;31,3878;32,8139;24,9966;51,3692;51,5311;12,06;7,47402;6,50444;10,9223;19,2217;24,1614;22,7146;20,3013;27,906;18,5094;15,0537;9,60965
FBgn0034315;43,7171;12,1102;42,3224;43,7715;39,07;48,0517;41,3849;32,6467;27,3134;22,083;13,6216;14,9288;19,224;24,9212;20,7558;27,5212;42,5021;60,2837;71,3747;69,2554;58,1333;47,339;29,5642;27,822
FBgn0024329;64,6235;35,8745;8,20175;4,33335;6,69703;16,5606;22,8359;16,9424;11,4129;18,1773;24,508;23,7917;13,8157;15,4894;12,3735;13,0734;19,3564;19,6305;16,7443;24,9768;30,4822;17,525;7,19943;10,2019
FBgn0041781;54,4449;10,5285;21,1538;35,5585;36,7587;47,7548;34,4373;34,6738;31,2006;26,1617;19,7062;19,1402;23,5626;16,1169;14,0399;14,1488;23,9522;28,1681;30,1559;28,9436;33,2637;31,6674;22,9291;19,5647
FBgn0032422;1,86724;1,05369;0,585677;0,534861;1,49845;2,23075;2,54164;44,0196;237,153;301,724;227,674;197,18;137,715;33,6913;48,9067;59,4579;54,5605;24,6357;5,19314;2,35927;1,91457;22,3836;82,3222;112,864
FBgn0036203;0;0,00449169;0,0130675;0,00667718;0;0;0,019743;0,0132078;0,034219;0,0369585;0,0349796;0,0822053;0,0149721;0,0166878;0,00510921;0,00515722;0,00464484;0,00728549;0,187289;0,0135194;0,0110314;0,0279436;0,00516436;2,27099
FBgn0039259;49,7645;61,1947;58,4035;51,4073;52,8788;51,525;47,5007;20,924;29,888;27,538;20,9382;27,1406;24,3686;41,226;28,0503;24,4595;23,5802;34,5652;31,1046;26,9889;31,1983;36,82;29,608;11,3643
FBgn0030239;33,0552;13,3413;18,2241;20,073;19,0054;22,4947;15,3223;10,6069;13,2899;25,0165;43,089;45,1168;49,1331;53,4502;59,6992;38,2953;30,297;29,5757;30,614;23,4389;20,8575;18,9215;12,4167;17,3584
FBgn0026060;74,4199;44,8376;28,9145;24,2857;22,9113;18,2684;26,334;13,729;12,3698;10,7271;14,4887;15,5356;14,1454;11,1347;8,10225;8,09701;12,5787;15,965;15,5039;15,4395;17,8419;16,0994;9,32547;6,10758
FBgn0013746;55,9273;89,819;68,8729;38,6299;43,3938;33,5175;40,0017;23,3948;24,1245;13,2961;30,559;34,6217;16,508;27,7279;22,2266;28,6427;31,5188;40,9828;39,4248;38,5863;43,8931;29,0669;19,3447;10,1941
FBgn0036004;57,8061;46,0662;32,025;27,0935;24,3027;12,0876;20,1666;18,8095;16,3286;11,4555;14,8063;15,2289;9,26966;7,87099;6,70072;6,6253;13,0133;15,0209;17,2347;15,8119;16,8728;9,78134;6,05181;5,51193
FBgn0033224;54,2785;16,5372;33,6968;33,4333;39,4878;28,6507;24,8775;17,2937;14,1704;13,2818;20,781;22,8195;21,5076;16,0722;18,4946;14,6281;20,2495;19,0488;19,375;33,3617;44,0717;42,1731;23,0811;23,3883
FBgn0039120;67,8521;50,704;65,2226;48,6703;38,9188;21,2975;23,8631;16,8194;13,1876;8,57821;10,6712;10,9526;16,159;14,9774;12,3647;10,1883;15,9059;17,0173;16,6118;18,5774;23,1521;14,4532;8,92618;8,89607
FBgn0035588;25,6672;5,31906;2,26084;1,23025;1,51213;8,9576;11,0461;16,2881;20,5215;25,0244;33,0681;28,3529;57,3736;85,6933;66,4204;49,6799;23,1648;18,9733;17,3042;14,0702;17,3682;22,6446;23,9054;22,751
FBgn0011747;41,0445;58,9257;54,9362;42,3484;57,9767;36,7737;87,6554;35,5854;56,3014;39,5014;53,5551;76,2449;31,6862;30,9735;26,9535;25,2311;45,57;67,1046;66,3325;56,6347;60,3235;55,4275;57,4761;23,1267
FBgn0001086;142,707;244,8;321,117;208,986;148,973;66,4027;45,063;34,4165;25,9557;13,2133;39,005;37,0765;1,36964;2,10089;3,14318;10,2204;13,7947;18,4658;17,1047;25,3793;27,4808;12,0729;6,00894;5,58716
FBgn0031356;47,2389;16,9359;42,0795;43,9599;39,0996;30,3356;32,1582;27,1802;21,7287;19,4756;17,8643;18,8229;27,6863;24,5334;23,1879;28,0491;31,5732;34,7492;36,7071;31,9178;36,066;23,4971;17,4313;18,2358
FBgn0034708;54,2913;60,8594;45,3948;40,1832;47,492;40,6922;44,6933;33,9537;27,9923;19,6561;27,0824;29,2185;24,8718;26,2985;19,8654;19,9816;27,5234;34,7067;37,4113;31,6341;37,8531;31,1199;23,6053;18,6535
FBgn0050404;71,285;100,54;76,7737;68,2418;66,4003;49,2064;59,7271;35,5928;40,4981;35,1822;31,5626;35,4505;17,5356;23,1728;19,4142;23,7684;33,0199;49,4621;54,7455;50,8707;56,6844;54,2195;49,8458;38,2453
FBgn0030456;73,5819;78,4463;24,6961;16,8255;22,0519;22,242;19,1594;15,2027;8,73769;3,75105;5,60585;6,94754;9,59412;12,4451;11,2787;10,2123;13,757;16,7176;20,6555;13,0336;18,5083;10,5086;4,98153;4,60671
FBgn0044324;73,8314;110,729;137,104;148,323;115,315;70,4534;68,6612;37,6488;29,6655;16,8516;21,5577;20,4262;14,348;16,8562;11,202;12,7943;21,576;26,7593;26,4378;29,8289;43,6828;20,6234;11,3724;8,11402
FBgn0046247;62,4495;34,9603;32,8625;33,5022;34,3597;34,5334;31,1865;35,0481;45,0504;33,6806;21,4614;23,9734;13,7466;11,2835;11,7109;16,977;27,945;51,7662;87,6319;99,2178;71,3303;54,8494;37,3054;61,2301
FBgn0032157;58,4218;13,0567;38,804;35,7123;28,032;19,8973;19,2762;10,4701;9,71235;7,20828;7,09625;8,51844;12,7281;11,4562;8,11822;6,96564;9,23274;12,7168;11,6353;12,224;15,6812;11,3912;7,3465;6,2192
FBgn0043471;0,0475502;0,02716;0,0658461;0,0605625;0,146177;0,111378;0,358141;3,53398;13,7879;31,2009;45,1124;47,6821;39,8703;50,7993;19,6485;41,5686;4,88696;0,748906;0,24392;0,20437;0,0667039;2,5176;5,65216;30,8825
FBgn0010620;24,7115;34,372;18,3741;11,5628;28,9768;39,0166;57,6262;58,7922;62,4905;82,7448;66,5914;73,1673;40,0542;39,7328;37,0157;48,9352;54,9233;60,5801;63,4782;43,2007;51,2286;20,3774;34,8426;34,0021
FBgn0032465;49,3896;14,5889;21,8411;30,9349;32,4933;31,563;25,7046;23,2499;20,0726;13,6823;11,6299;10,4905;26,3378;40,3735;31,2512;30,9131;35,8622;40,331;39,632;29,2472;39,1426;34,0296;21,4059;19,5333
FBgn0030309;0,863438;0,53818;0,488904;1,46497;4,4834;9,96056;17,0733;69,366;199,97;411,47;587,888;572,422;183,922;80,1622;152,393;178,214;164,162;124,295;72,2919;171,998;32,1969;34,0362;80,6083;352,147
FBgn0042180;75,2725;22,8196;12,8854;12,5994;12,8187;12,0915;9,3606;7,55557;6,82842;6,4985;3,98652;4,93783;4,65612;3,3368;2,59934;3,0549;6,55674;8,06564;8,78863;8,33928;9,34506;9,23737;8,52363;6,95112
FBgn0023458;47,3583;10,5313;6,93618;11,9492;18,3178;21,4298;25,5825;34,65;34,643;38,7069;32,2488;28,2986;29,2571;21,9733;16,1603;9,71121;17,9129;15,3226;16,1047;14,2403;18,6043;13,6583;16,6821;21,7833
FBgn0260858;67,3327;82,2362;43,5219;51,5472;51,7208;47,172;47,175;43,5637;37,0141;29,3811;48,1142;42,1041;26,1831;21,7995;17,1654;20,6394;28,5706;34,2042;35,6601;24,3246;30,4091;29,7998;22,7435;15,4262
FBgn0032231;70,7118;18,3373;19,4411;23,559;28,5851;47,8851;29,1812;20,6324;20,2935;19,9052;17,9483;17,5691;12,9215;9,68214;7,73811;13,7453;23,7768;36,6316;39,2026;38,1632;30,0549;27,0717;19,7835;19,5005
FBgn0034229;0,0849277;0,112266;0,0627076;0,266341;0,45368;1,24362;2,7288;6,38373;19,7605;23,2689;48,643;28,1827;36,4532;34,6388;195,284;232,159;64,1367;13,9346;3,67958;0,169771;0,388125;0,70362;2,09662;69,2077
FBgn0263510;24,0827;30,6439;62,3068;76,7874;67,6217;67,1351;47,0272;31,8501;25,1618;27,465;68,1052;55,8416;100,114;47,5895;34,8269;13,726;15,6517;15,968;14,4394;16,9016;17,2505;13,8291;7,89377;11,2872
